fold_idx,repeat_idx,compound_idx,y_true,y_pred,train_r2_fold,train_rmse_fold,train_mae_fold,cv_r2_fold,cv_rmse_fold,cv_mae_fold,best_hp_json
6,1,69,6.6,7.574667309687298,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,72,25.6,23.444563935168585,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,74,19.5,17.24282535726355,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,84,7.7,12.646478083172589,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,85,24.6,25.67781676964684,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,89,22.7,21.20167040984125,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
6,1,91,20.8,20.448707887941396,0.9696310103657996,1.0482826775092793,0.8020337871147459,0.9095478317363039,1.66625042177057,1.3081622544014335,"{""est__alpha"": 4.714866363457395}"
7,1,7,16.9,17.10380627549514,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,11,13.5,13.414238401277967,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,14,19.1,18.272378700747183,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,15,22.6,19.786873205194183,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,17,25.0,28.986309324886697,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,25,17.0,15.35909553104852,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,32,14.0,15.161150020620365,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,34,11.9,12.71503900880619,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,35,15.0,14.834184088708398,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,54,25.2,26.717096139220757,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,59,18.4,14.001073100294485,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,61,19.5,19.178099939289844,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,68,4.2,4.423831363622879,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,70,5.1,7.151707886211332,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
7,1,75,8.8,12.078451244705235,0.9787919116396105,0.8511888393793897,0.6742258412217258,0.8979176805253223,1.9972844485284633,1.5566905935441833,"{""est__alpha"": 3.5564803062231287}"
